Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-20,687.3351242694082,733.5306767296132,671.8554567672463,707.0010986328125,4599673,0.0,0
2019-08-21,695.2696562810844,703.9829927822034,657.1546621100847,669.8109741210938,995590,0.0,0
2019-08-22,669.811003394278,669.811003394278,614.5126649983607,622.5445556640625,657050,0.0,0
2019-08-23,613.3930412406921,617.238625,586.9608550186157,608.4765625,539280,0.0,0
2019-08-26,613.247003034186,625.9519809568574,595.8202116376092,613.68505859375,222217,0.0,0
2019-08-27,613.2470211450952,679.5952675547338,608.8659900477875,622.88525390625,441883,0.0,0
2019-08-28,623.1773430077777,630.9171768978229,597.7673850971813,609.3040771484375,435291,0.0,0
2019-08-29,602.6351855868763,617.6767380484333,598.740935599239,603.2192993164062,43801,0.0,0
2019-08-30,604.5822961309605,609.5961666388258,590.9524214999888,593.72705078125,171995,0.0,0
2019-09-03,590.952433844551,593.8731213264846,554.9306215673708,558.7275390625,294115,0.0,0
2019-09-04,554.9792645782794,560.285191832679,546.2172024992279,553.5189208984375,85814,0.0,0
2019-09-05,550.1601107968238,558.5814496671742,541.4467745004641,550.6956176757812,57215,0.0,0
2019-09-06,544.2213964273316,565.7371022849145,539.3535842947078,549.429931640625,665399,0.0,0
2019-09-09,545.0976367030311,557.8512809634234,542.858395542389,552.1072387695312,447811,0.0,0
2019-09-11,557.607891843297,596.1609409982873,552.3019646197563,571.87060546875,275069,0.0,0
2019-09-12,569.631371459462,584.1374758790737,560.7719768439108,567.5869140625,115394,0.0,0
2019-09-13,571.4811701322619,588.9566283604777,560.382534200942,579.6591186523438,104525,0.0,0
2019-09-16,579.6591503431307,619.8672706851031,575.3754514705039,612.5655517578125,179775,0.0,0
2019-09-17,626.9742319576076,626.9742319576076,586.1819406128686,593.8731079101562,84942,0.0,0
2019-09-18,589.9788847498745,613.3443851360082,589.3460453458007,593.2402954101562,26221,0.0,0
2019-09-19,598.7409326792101,598.8382651598107,575.3754328673385,578.4908447265625,22886,0.0,0
2019-09-20,575.7648453879821,605.7018901373827,575.7648453879821,601.4668579101562,113521,0.0,0
2019-09-23,605.5072245452454,647.2730212311814,590.2709472544108,619.5264892578125,564385,0.0,0
2019-09-24,613.5390869507122,618.2121749717026,594.9440079246248,604.2415771484375,74111,0.0,0
2019-09-25,604.2415468252985,618.0174195768761,585.4030781245295,596.0635986328125,343065,0.0,0
2019-09-26,593.8731289152787,608.476566511556,580.3405863074458,586.7174682617188,67978,0.0,0
2019-09-27,587.0581464729034,597.718666987191,584.2347916516004,590.6603393554688,34479,0.0,0
